enrollee_id,city_development_index,education_level,experience,company_size,last_new_job,training_hours,no_company_info,gender_Male,gender_Other,gender_Unknown,relevent_experience_No relevent experience,enrolled_university_Part time course,enrolled_university_no_enrollment,enrolled_university_unknown,major_discipline_Business Degree,major_discipline_Humanities,major_discipline_No Major,major_discipline_Other,major_discipline_STEM,major_discipline_Unknown,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,company_type_Unknown,probability,risk,expected_value,recommended_action,top_reasons
1331,0.8270000000000001,4,7,5,2,92,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0703552,Low,-445.0,Monitor quarterly (no action needed),City development level = 0.8270000000000001 (lowers risk); Training hours completed = 92 (lowers risk); Employer: Funded startup = True (lowers risk)
19529,0.624,3,0,6,1,10,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.8520473,High,11281.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); Company size = 6 (lowers risk); Years of experience = 0 (INCREASES risk)
26557,0.92,3,21,0,5,157,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.83670837,High,11051.0,Personal outreach + mentorship (likely between jobs),Company size = 0 (INCREASES risk); No company info (likely unemployed) = 1 (INCREASES risk); City development level = 0.92 (INCREASES risk)
21829,0.804,2,21,3,1,110,0,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,0.08890654,Low,-166.0,Monitor quarterly (no action needed),Employer: Funded startup = True (lowers risk); City development level = 0.804 (lowers risk); Education level = 2 (lowers risk)
20947,0.897,2,4,0,0,42,1,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0.058125693,Low,-628.0,Monitor quarterly (no action needed),City development level = 0.897 (lowers risk); Education level = 2 (lowers risk); Time since last job change = 0 (lowers risk)
4276,0.92,3,2,8,1,92,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.1920049,Low,1380.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 8 (lowers risk)
18351,0.624,3,3,0,1,114,1,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8687759,High,11532.0,Personal outreach + mentorship (likely between jobs),City development level = 0.624 (INCREASES risk); Company size = 0 (INCREASES risk); Training hours completed = 114 (INCREASES risk)
30172,0.939,3,10,7,2,11,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.1340011,Low,510.0,Monitor quarterly (no action needed),City development level = 0.939 (lowers risk); Company size = 7 (lowers risk); Employer: Public sector = True (INCREASES risk)
25065,0.55,3,4,5,2,192,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.9105423,High,12158.0,Salary review / growth plan conversation,City development level = 0.55 (INCREASES risk); Time since last job change = 2 (INCREASES risk); Company size = 5 (lowers risk)
570,0.91,3,16,1,5,36,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.1682822,Low,1024.0,Monitor quarterly (no action needed),City development level = 0.91 (lowers risk); Years of experience = 16 (lowers risk); Company size = 1 (lowers risk)
25335,0.92,1,21,8,1,102,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0.11134016,Low,170.0,Monitor quarterly (no action needed),Education level = 1 (lowers risk); Company size = 8 (lowers risk); City development level = 0.92 (lowers risk)
8908,0.92,4,14,0,4,36,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8642439,High,11464.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk); Training hours completed = 36 (lowers risk)
13562,0.624,4,8,1,1,17,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0.89635295,High,11945.0,Career coaching session + project opportunities,City development level = 0.624 (INCREASES risk); Major: Other = True (INCREASES risk); No company info (likely unemployed) = 0 (lowers risk)
2513,0.92,3,9,4,2,12,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.11791459,Low,269.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); Training hours completed = 12 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
26234,0.926,2,3,2,1,28,0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.34956193,Low,3743.0,Monitor quarterly (no action needed),City development level = 0.926 (lowers risk); Employer: Public sector = True (INCREASES risk); relevent_experience_No relevent experience = True (INCREASES risk)
3365,0.91,3,21,6,5,23,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0.09287379,Low,-107.0,Monitor quarterly (no action needed),City development level = 0.91 (lowers risk); Major: Humanities = True (lowers risk); Time since last job change = 5 (lowers risk)
23264,0.913,5,21,6,4,78,0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.23946032,Low,2092.0,Monitor quarterly (no action needed),City development level = 0.913 (lowers risk); Years of experience = 21 (lowers risk); Employer: Public sector = True (INCREASES risk)
23372,0.698,3,4,0,1,129,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8507837,High,11262.0,Personal outreach + mentorship (likely between jobs),Company size = 0 (INCREASES risk); Years of experience = 4 (INCREASES risk); No company info (likely unemployed) = 1 (INCREASES risk)
2203,0.624,3,4,8,4,50,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.84068763,High,11110.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); enrolled_university_Part time course = True (lowers risk); Training hours completed = 50 (INCREASES risk)
22845,0.624,3,5,4,3,166,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.8643561,High,11465.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); Time since last job change = 3 (INCREASES risk); Company size = 4 (lowers risk)
11053,0.92,3,4,1,1,18,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.15073626,Low,761.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 1 (lowers risk)
25898,0.624,4,17,8,1,129,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.6371646,High,8057.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); Training hours completed = 129 (lowers risk); Years of experience = 17 (lowers risk)
5413,0.624,3,6,8,1,142,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.80474997,High,10571.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); Company size = 8 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
20500,0.624,3,3,3,2,28,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.77932024,High,10190.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); Company size = 3 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
1603,0.682,3,15,4,5,85,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.20985521,Low,1648.0,Monitor quarterly (no action needed),Company size = 4 (lowers risk); Training hours completed = 85 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
7888,0.887,3,14,0,1,15,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.4494665,Medium,5242.0,Invite to advanced training / career coaching,No company info (likely unemployed) = 1 (INCREASES risk); City development level = 0.887 (lowers risk); Training hours completed = 15 (lowers risk)
8166,0.92,3,14,4,1,47,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.36051512,Low,3908.0,Monitor quarterly (no action needed),Company size = 4 (lowers risk); City development level = 0.92 (lowers risk); Not enrolled in a university program = False (INCREASES risk)
30976,0.624,3,4,4,2,127,0,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0.78414357,High,10262.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); Company size = 4 (lowers risk); Years of experience = 4 (INCREASES risk)
25386,0.624,4,15,3,5,204,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0.5891859,Medium,7338.0,Invite to advanced training / career coaching,City development level = 0.624 (INCREASES risk); Training hours completed = 204 (lowers risk); Years of experience = 15 (lowers risk)
30669,0.624,3,3,4,1,76,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.8574978,High,11362.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); Training hours completed = 76 (INCREASES risk); Company size = 4 (lowers risk)
21222,0.92,3,19,0,3,36,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0.824481,High,10867.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk); Years of experience = 19 (lowers risk)
9684,0.895,4,17,1,1,42,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.029560067,Low,-1057.0,Monitor quarterly (no action needed),City development level = 0.895 (lowers risk); Company size = 1 (lowers risk); Years of experience = 17 (lowers risk)
29947,0.682,3,10,2,1,24,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0.24141796,Low,2121.0,Monitor quarterly (no action needed),Employer: Funded startup = True (lowers risk); Company size = 2 (lowers risk); City development level = 0.682 (lowers risk)
9947,0.92,3,21,0,5,42,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.7963059,High,10445.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk); City development level = 0.92 (INCREASES risk)
28623,0.92,3,4,7,1,160,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.05949921,Low,-608.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); Training hours completed = 160 (lowers risk); Company size = 7 (lowers risk)
22949,0.91,3,8,3,1,182,0,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0.04779886,Low,-783.0,Monitor quarterly (no action needed),City development level = 0.91 (lowers risk); Training hours completed = 182 (lowers risk); Major: Humanities = True (lowers risk)
18347,0.579,3,6,1,1,72,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.8998447,High,11998.0,Salary review / growth plan conversation,City development level = 0.579 (INCREASES risk); Training hours completed = 72 (INCREASES risk); Education level = 3 (INCREASES risk)
25932,0.91,3,8,6,1,90,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.15313816,Low,797.0,Monitor quarterly (no action needed),City development level = 0.91 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Years of experience = 8 (lowers risk)
16647,0.92,3,19,4,2,55,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.11104545,Low,166.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); Company size = 4 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
